path,filename,model_type,category,width,height,aspect_ratio,megapixels,size_bytes,format
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv4/950_sdv4_00193.png,950_sdv4_00193.png,Stable Diffusion v1.4,ai,512,512,1.0,0.26,631900,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv4/438_sdv4_00169.png,438_sdv4_00169.png,Stable Diffusion v1.4,ai,512,512,1.0,0.26,414778,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv4/197_sdv4_00084.png,197_sdv4_00084.png,Stable Diffusion v1.4,ai,512,512,1.0,0.26,552403,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/312_sdv5_00143.png,312_sdv5_00143.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,436681,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/745_sdv5_00031.png,745_sdv5_00031.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,338122,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/430_sdv5_00172.png,430_sdv5_00172.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,484558,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/235_sdv5_00058.png,235_sdv5_00058.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,552841,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/171_sdv5_00046.png,171_sdv5_00046.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,466082,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/333_sdv5_00146.png,333_sdv5_00146.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,394147,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/780_sdv5_00046.png,780_sdv5_00046.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,454760,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/834_sdv5_00130.png,834_sdv5_00130.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,445800,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/330_sdv5_00144.png,330_sdv5_00144.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,447453,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/820_sdv5_00113.png,820_sdv5_00113.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,375112,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/569_sdv5_00142.png,569_sdv5_00142.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,517836,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/051_sdv5_00170.png,051_sdv5_00170.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,551570,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/877_sdv5_00122.png,877_sdv5_00122.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,494344,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/510_sdv5_00007.png,510_sdv5_00007.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,436389,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/049_sdv5_00061.png,049_sdv5_00061.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,543190,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/619_sdv5_00100.png,619_sdv5_00100.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,352617,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/545_sdv5_00005.png,545_sdv5_00005.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,508144,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/448_sdv5_00108.png,448_sdv5_00108.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,407523,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/939_sdv5_00049.png,939_sdv5_00049.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,525177,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/637_sdv5_00157.png,637_sdv5_00157.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,537617,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/986_sdv5_00195.png,986_sdv5_00195.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,464319,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/558_sdv5_00193.png,558_sdv5_00193.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,452929,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/998_sdv5_00049.png,998_sdv5_00049.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,452897,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/930_sdv5_00037.png,930_sdv5_00037.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,526087,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/525_sdv5_00062.png,525_sdv5_00062.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,438426,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/382_sdv5_00167.png,382_sdv5_00167.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,531807,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/272_sdv5_00119.png,272_sdv5_00119.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,524636,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/698_sdv5_00081.png,698_sdv5_00081.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,490677,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/370_sdv5_00119.png,370_sdv5_00119.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,416310,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/522_sdv5_00070.png,522_sdv5_00070.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,512352,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/935_sdv5_00033.png,935_sdv5_00033.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,402302,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/445_sdv5_00083.png,445_sdv5_00083.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,500820,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/017_sdv5_00149.png,017_sdv5_00149.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,423703,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/176_sdv5_00102.png,176_sdv5_00102.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,372358,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/356_sdv5_00061.png,356_sdv5_00061.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,479302,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/736_sdv5_00120.png,736_sdv5_00120.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,404438,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/767_sdv5_00009.png,767_sdv5_00009.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,625651,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/104_sdv5_00091.png,104_sdv5_00091.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,444157,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/422_sdv5_00009.png,422_sdv5_00009.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,531469,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/182_sdv5_00093.png,182_sdv5_00093.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,497336,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/686_sdv5_00007.png,686_sdv5_00007.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,370556,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/528_sdv5_00036.png,528_sdv5_00036.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,455688,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/049_sdv5_00163.png,049_sdv5_00163.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,473463,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/275_sdv5_00039.png,275_sdv5_00039.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,391200,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/760_sdv5_00172.png,760_sdv5_00172.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,525897,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/380_sdv5_00141.png,380_sdv5_00141.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,474801,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/873_sdv5_00175.png,873_sdv5_00175.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,421330,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/754_sdv5_00119.png,754_sdv5_00119.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,363382,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/604_sdv5_00042.png,604_sdv5_00042.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,388360,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/762_sdv5_00026.png,762_sdv5_00026.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,435657,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/193_sdv5_00058.png,193_sdv5_00058.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,551331,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/037_sdv5_00120.png,037_sdv5_00120.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,506152,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/329_sdv5_00107.png,329_sdv5_00107.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,599346,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/086_sdv5_00074.png,086_sdv5_00074.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,500344,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/669_sdv5_00193.png,669_sdv5_00193.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,519208,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/574_sdv5_00152.png,574_sdv5_00152.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,460109,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/022_sdv5_00057.png,022_sdv5_00057.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,419391,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/118_sdv5_00034.png,118_sdv5_00034.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,508168,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/481_sdv5_00152.png,481_sdv5_00152.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,499177,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/857_sdv5_00173.png,857_sdv5_00173.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,537689,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/916_sdv5_00005.png,916_sdv5_00005.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,329105,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/176_sdv5_00043.png,176_sdv5_00043.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,337312,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/396_sdv5_00056.png,396_sdv5_00056.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,523564,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/480_sdv5_00183.png,480_sdv5_00183.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,327441,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/918_sdv5_00108.png,918_sdv5_00108.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,445809,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/381_sdv5_00074.png,381_sdv5_00074.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,442065,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/635_sdv5_00139.png,635_sdv5_00139.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,451055,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/612_sdv5_00023.png,612_sdv5_00023.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,488010,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/014_sdv5_00113.png,014_sdv5_00113.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,384585,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/309_sdv5_00097.png,309_sdv5_00097.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,410805,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/837_sdv5_00105.png,837_sdv5_00105.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,425407,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/192_sdv5_00167.png,192_sdv5_00167.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,407340,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/956_sdv5_00163.png,956_sdv5_00163.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,393884,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/781_sdv5_00059.png,781_sdv5_00059.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,403911,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/271_sdv5_00117.png,271_sdv5_00117.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,408123,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/516_sdv5_00061.png,516_sdv5_00061.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,590485,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/445_sdv5_00120.png,445_sdv5_00120.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,483573,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/266_sdv5_00185.png,266_sdv5_00185.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,430180,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/622_sdv5_00007.png,622_sdv5_00007.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,266695,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/827_sdv5_00191.png,827_sdv5_00191.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,398471,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/242_sdv5_00044.png,242_sdv5_00044.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,395997,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/630_sdv5_00018.png,630_sdv5_00018.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,440299,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/203_sdv5_00060.png,203_sdv5_00060.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,434415,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/341_sdv5_00031.png,341_sdv5_00031.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,514398,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/237_sdv5_00024.png,237_sdv5_00024.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,397472,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/433_sdv5_00064.png,433_sdv5_00064.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,319125,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/911_sdv5_00042.png,911_sdv5_00042.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,412786,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/730_sdv5_00138.png,730_sdv5_00138.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,495653,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/505_sdv5_00118.png,505_sdv5_00118.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,376292,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/595_sdv5_00115.png,595_sdv5_00115.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,501908,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/134_sdv5_00115.png,134_sdv5_00115.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,621463,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/958_sdv5_00185.png,958_sdv5_00185.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,652379,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/380_sdv5_00113.png,380_sdv5_00113.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,462368,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/873_sdv5_00085.png,873_sdv5_00085.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,450646,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/154_sdv5_00008.png,154_sdv5_00008.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,438905,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/713_sdv5_00148.png,713_sdv5_00148.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,375413,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/968_sdv5_00181.png,968_sdv5_00181.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,293803,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/130_sdv5_00072.png,130_sdv5_00072.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,379692,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/246_sdv5_00032.png,246_sdv5_00032.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,454880,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/134_sdv5_00118.png,134_sdv5_00118.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,483681,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/719_sdv5_00001.png,719_sdv5_00001.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,291037,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/471_sdv5_00117.png,471_sdv5_00117.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,425635,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/255_sdv5_00135.png,255_sdv5_00135.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,459888,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/231_sdv5_00134.png,231_sdv5_00134.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,395613,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/450_sdv5_00106.png,450_sdv5_00106.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,458297,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/641_sdv5_00139.png,641_sdv5_00139.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,418936,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/983_sdv5_00002.png,983_sdv5_00002.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,460116,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/362_sdv5_00146.png,362_sdv5_00146.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,395187,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/494_sdv5_00044.png,494_sdv5_00044.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,413955,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/980_sdv5_00195.png,980_sdv5_00195.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,479842,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/268_sdv5_00102.png,268_sdv5_00102.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,529806,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/218_sdv5_00106.png,218_sdv5_00106.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,372207,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/693_sdv5_00016.png,693_sdv5_00016.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,528688,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/583_sdv5_00139.png,583_sdv5_00139.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,329999,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/267_sdv5_00180.png,267_sdv5_00180.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,461214,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/562_sdv5_00014.png,562_sdv5_00014.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,552764,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/204_sdv5_00157.png,204_sdv5_00157.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,402854,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/991_sdv5_00159.png,991_sdv5_00159.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,620390,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/699_sdv5_00077.png,699_sdv5_00077.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,590075,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/091_sdv5_00139.png,091_sdv5_00139.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,381986,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/898_sdv5_00009.png,898_sdv5_00009.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,489499,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/807_sdv5_00072.png,807_sdv5_00072.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,425203,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/576_sdv5_00106.png,576_sdv5_00106.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,446426,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/916_sdv5_00146.png,916_sdv5_00146.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,395807,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/722_sdv5_00137.png,722_sdv5_00137.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,385810,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/258_sdv5_00134.png,258_sdv5_00134.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,471669,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/467_sdv5_00048.png,467_sdv5_00048.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,465034,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/917_sdv5_00011.png,917_sdv5_00011.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,534350,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/077_sdv5_00079.png,077_sdv5_00079.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,408951,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/854_sdv5_00198.png,854_sdv5_00198.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,435908,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/420_sdv5_00008.png,420_sdv5_00008.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,526096,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/256_sdv5_00162.png,256_sdv5_00162.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,549598,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/073_sdv5_00095.png,073_sdv5_00095.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,500351,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/118_sdv5_00091.png,118_sdv5_00091.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,507856,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/566_sdv5_00160.png,566_sdv5_00160.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,477027,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/055_sdv5_00113.png,055_sdv5_00113.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,558902,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/913_sdv5_00136.png,913_sdv5_00136.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,471600,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/716_sdv5_00009.png,716_sdv5_00009.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,455955,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/456_sdv5_00083.png,456_sdv5_00083.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,493477,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/011_sdv5_00102.png,011_sdv5_00102.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,407844,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/419_sdv5_00121.png,419_sdv5_00121.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,437458,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/958_sdv5_00050.png,958_sdv5_00050.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,577224,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/760_sdv5_00053.png,760_sdv5_00053.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,275366,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/673_sdv5_00040.png,673_sdv5_00040.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,283173,PNG
/workspace/AML-3-MVL-AI-Classifier/data/raw/ai/sdv5/679_sdv5_00036.png,679_sdv5_00036.png,Stable Diffusion v1.5,ai,512,512,1.0,0.26,439136,PNG
